timestamp,velocidade,rpm,engine_load,coolant_temp,timing_advance,intake_temp,maf,throttle,fuelLevel,ethanol_percentage,tempAmbiente,bateria,temperaturaMotor,tempTotal,radar_area,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,accel_magnitude,latitude,longitude,teda_flag,fuel_type,fuel_type_prob,driver_behavior,perfilMotorista,eco,tipoVia,tipoVia_prob,co2_emission,co2,instant_fuel_consumption,distancia,consumo_total,contagem_consumo,consumo_medio,consumo,bussola,notaImetro,model_response,inference_time_s,memory_before_mb,memory_after_mb,cpu_before_percent,cpu_after_percent,detectado,teda_inference_time,mmcloud_inference_time,city_highway_inference_time,fuel_type_inference_time,temp_rasp
2025-05-08 14:07:12,42,1517,7,87,12.5,45,0.009654982608,27,59.61,26.67,28.5,13.52,87,655.3898709,1033.165,-0.4381856322,1.795514345,11.29531956,0,0,0,11.44552849,-5.8299612,-35.2098941,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.002053094457,17.59793841,8166.339092,3.079722222,8166.339092,0,25.4403087,25.4403087,Norte,A,,,,,,,TRUE,0.1299999999,0.644685,306.137973,58.861994,67.5
2025-05-08 14:07:15,42,1517,7,88,12.5,45,0.009654982608,13,59.61,26.67,28.5,13.51,88,656.7018259,690.165,-0.05742774159,2.681456804,9.392127991,0,0,0,9.767577833,-5.8299612,-35.2098941,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.97 0.03],0.002053094457,17.59793841,8166.339092,3.091388889,8166.339092,0,25.36130153,25.36130153,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,1.84,656.55,656.55,18.5,86.1,TRUE,0.137,0.589406,271.348872,70.607182,68.6
2025-05-08 14:07:17,42,1517,7,88,-8.5,45,0.002803059467,13,59.61,26.67,28.5,13.51,88,659.7678368,690.165,0.5219344497,6.363412857,5.633302689,0,0,0,8.51466605,-5.8299612,-35.2098941,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.000596059681,5.109078893,28128.50132,3.103055556,28128.50132,0,87.0851434,87.0851434,Norte,A,,,,,,,TRUE,0.1707220001,1.417647,293.87999,63.036489,68.1
2025-05-08 14:07:18,42,1517,7,88,-8.5,44,0.002811897744,13,59.61,26.67,28.5,13.51,88,661.1070824,690.165,-0.2679961324,5.097011566,10.52453136,0,0,0,11.6968846,-5.8301561,-35.2095143,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.96 0.04],0.0005979391061,5.125188238,28040.08862,3.114722222,28040.08862,0,86.54348338,86.54348338,Norte,A,,,,,,,TRUE,0.1677959999,0.4143689998,290.559772,61.466547,70.3
2025-05-08 14:07:19,37,1341,6,88,-8.5,44,0.002485665705,13,59.61,26.67,28.5,13.51,88,662.3958187,567.815,0.05982056633,2.836990356,9.576375008,0,0,0,9.987945288,-5.8301561,-35.2095143,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.98 0.02],0.0005285671334,5.142811238,27944.00295,3.125,27944.00295,0,85.98154752,85.98154752,Norte,A,,,,,,,TRUE,0.107351,0.6916100001,322.295247,68.533277,69.7
2025-05-08 14:07:20,37,1341,6,88,-8.5,44,0.002485665705,13,59.61,26.67,28.5,13.53,88,663.6599097,567.815,-0.304187566,4.417150497,8.764909744,0,0,0,9.819744977,-5.8301561,-35.2095143,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.98 0.02],0.0005285671334,5.142811238,27944.00295,3.135277778,27944.00295,0,85.71780045,85.71780045,Norte,A,,,,,,,TRUE,0.367722,0.4366850001,266.594323,57.46983,68.6
2025-05-08 14:07:22,37,1341,6,88,-5.5,44,0.002485665705,13,59.61,26.67,28.5,13.53,88,664.9228914,567.815,0.05503492057,4.017250061,8.357830048,0,0,0,9.273330038,-5.8301561,-35.2095143,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.98 0.02],0.0005285671334,5.142811238,27944.00295,3.145555556,27944.00295,0,85.4556665,85.4556665,Norte,A,,,,,,,TRUE,0.1780369998,2.266793,304.074643,70.686886,69.7
2025-05-08 14:07:23,37,1341,6,88,-5.5,44,0.002485665705,13,59.61,26.67,28.5,13.53,88,666.1792939,567.815,0.4668995142,3.457030535,9.49262619,0,0,0,10.11330842,-5.8301561,-35.2095143,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.98 0.02],0.0005285671334,5.142811238,27944.00295,3.155833333,27944.00295,0,85.19513093,85.19513093,Norte,A,,,,,,,TRUE,0.09464799996,1.239406,279.965842,64.405135,68.1
2025-05-08 14:07:27,30,1404,7,88,-5.5,44,0.002602441946,13,59.61,26.67,28.5,13.53,88,667.4805288,500.24,1.814656854,4.826622486,8.317152023,0,0,0,9.785922639,-5.8303649,-35.2089435,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0005533991464,6.640784444,21640.62598,3.164166667,21640.62598,0,65.77697867,65.77697867,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.42,657.19,657.19,20,82.2,TRUE,0.1622960001,0.298982,308.974155,61.03151,69.2
2025-05-08 14:07:28,30,1404,7,88,-5.5,44,0.002602441946,13,59.61,26.67,28.5,13.47,88,671.2210248,500.24,0.6415755749,0.4477569461,8.989834785,0,0,0,9.023814879,-5.8303649,-35.2089435,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0005533991464,6.640784444,21640.62598,3.1725,21640.62598,0,65.57765449,65.57765449,Norte,A,,,,,,,TRUE,0.2767400001,0.511166,270.037541,57.712255,68.6
2025-05-08 14:07:29,30,1404,7,88,-11.5,44,0.00308437564,13,59.61,26.67,28.5,13.47,88,672.488174,500.24,0.5195416212,2.003988981,9.358628273,0,0,0,9.584874464,-5.8303649,-35.2089435,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.98 0.02],0.0006558804698,7.870559341,18259.27817,3.180833333,18259.27817,0,55.16398239,55.16398239,Norte,A,,,,,,,TRUE,0.1118709999,0.324222,292.76501,56.094275,68.6
2025-05-08 14:07:31,30,1404,7,88,-11.5,44,0.00308437564,13,59.61,26.67,28.5,13.47,88,673.713558,500.24,-0.07896314561,2.679064035,7.706683636,0,0,0,8.159448017,-5.8303649,-35.2089435,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.96 0.04],0.0006558804698,7.870559341,18259.27817,3.189166667,18259.27817,0,54.99782582,54.99782582,Norte,A,,,,,,,TRUE,0.1653329998,0.446278,262.244088,54.876425,68.6
2025-05-08 14:07:32,17,1587,26,87,-11.5,44,0.00348639896,13,59.61,26.67,28.5,13.47,87,674.9579551,620.705,-0.6008976102,2.137987137,11.13978577,0,0,0,11.35900057,-5.8303649,-35.2089435,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Rodovia,[0.43 0.57],0.0007413691635,15.69956973,9153.800702,3.193888889,9153.800702,0,27.488891,27.488891,Norte,A,,,,,,,TRUE,0.177166,1.342073,301.662072,75.59136,68.1
2025-05-08 14:07:33,17,1587,26,87,-11.5,44,0.00348639896,21,59.61,26.67,28.5,13.49,87,676.2813478,792.705,-0.06221338734,2.906382322,8.091927528,0,0,0,8.598268421,-5.8305162,-35.2086619,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.54 0.46],0.0007413691635,15.69956973,9153.800702,3.198611111,9153.800702,0,27.40658893,27.40658893,Norte,A,,,,,,,TRUE,0.1414450001,1.276998,307.786453,70.531552,70.3
2025-05-08 14:07:36,17,1587,26,87,15.5,45,0.009123031602,21,59.61,26.67,28.5,13.49,87,677.5927932,792.705,0.8452646136,2.600100994,9.47109127,0,0,0,9.857817573,-5.8305162,-35.2086619,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.79 0.21],0.001939977147,41.08183613,3498.157481,3.203333333,3498.157481,0,10.44226114,10.44226114,Norte,A,Multas ou sinistros próximos detectados no caminho.,1.94,655.92,655.92,19.3,84.7,TRUE,0.09461099989,0.347185,269.470282,60.2479,69.7
2025-05-08 14:07:38,17,1587,26,87,15.5,45,0.009123031602,21,59.61,26.67,28.5,13.49,87,680.782418,792.705,-0.2225325108,2.398804665,8.513363838,0,0,0,8.847663442,-5.8305162,-35.2086619,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.8 0.2],0.001939977147,41.08183613,3498.157481,3.208055556,3498.157481,0,10.41118298,10.41118298,Norte,A,,,,,,,TRUE,0.165277,0.840147,294.944303,62.292823,69.7
2025-05-08 14:07:39,25,2231,29,87,15.5,45,0.01282513138,21,59.61,26.67,28.5,13.49,87,682.0833759,1169.37,0.3520440459,2.484946251,9.717552185,0,0,0,10.03641935,-5.8305162,-35.2086619,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.79 0.21],0.00272721425,39.27185378,3659.382447,3.215,3659.382447,0,10.85870162,10.85870162,Norte,A,,,,,,,TRUE,0.166759,0.4225739999,285.163909,62.58836,67
2025-05-08 14:07:40,25,2231,29,87,15.5,45,0.01328317179,25,59.61,26.67,28.5,13.45,87,683.3978729,1277.37,1.953440547,2.552244425,11.29053402,0,0,0,11.73908174,-5.8305162,-35.2086619,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.002824614759,40.67441999,3533.196845,3.221944444,3533.196845,0,10.4532451,10.4532451,Norte,A,,,,,,,TRUE,0.1582039999,0.3822409999,299.466278,60.559177,68.6
2025-05-08 14:07:42,25,2231,29,87,6.5,45,0.01328317179,25,59.61,26.67,28.5,13.45,87,684.6814442,1277.37,0.4357928336,4.378865242,8.15444088,0,0,0,9.266028398,-5.830563,-35.2084054,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.9 0.1],0.002824614759,40.67441999,3533.196845,3.228888889,3533.196845,0,10.42240957,10.42240957,Norte,A,,,,,,,TRUE,0.2974070001,0.428518,288.5297,65.132986,69.7
2025-05-08 14:07:43,25,2231,29,87,6.5,45,0.01328317179,25,59.61,26.67,28.5,13.45,87,686.0162292,1277.37,-0.3879363835,2.097309113,9.387342453,0,0,0,9.62659849,-5.830563,-35.2084054,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.89 0.11],0.002824614759,40.67441999,3533.196845,3.235833333,3533.196845,0,10.39175543,10.39175543,Norte,A,,,,,,,TRUE,0.16437,2.513034,312.730723,69.569813,69.7
2025-05-08 14:07:44,33,1684,31,87,6.5,45,0.01002638337,24,59.61,26.67,28.5,13.45,87,687.3568761,1306.88,0.7995018363,2.240878344,8.731410027,0,0,0,9.049765742,-5.830563,-35.2084054,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.94 0.06],0.002132071382,23.25894193,6178.730435,3.245,6178.730435,0,18.11944409,18.11944409,Norte,A,,,,,,,TRUE,0.09479599998,0.4342959999,501.635856,69.577369,69.2
2025-05-08 14:07:48,33,1684,31,87,14,45,0.01025687494,24,59.61,26.67,28.5,13.4,87,688.6040421,1306.88,-0.7971090674,1.668694735,10.19880867,0,0,0,10.36511569,-5.830563,-35.2084054,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.93 0.07],0.002181084517,23.79363025,6039.88256,3.254166667,6039.88256,0,17.66047532,17.66047532,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.45,656.17,656.17,21,82.5,TRUE,0.09259300009,1.975941,346.763159,69.087721,68.1
2025-05-08 14:07:49,33,1684,31,87,14,44,0.01028921571,24,59.61,26.67,28.5,13.4,87,692.2966862,1306.88,1.182652593,2.540280342,9.368199348,0,0,0,9.778284635,-5.830563,-35.2084054,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.002187961656,23.86865352,6020.898174,3.263333333,6020.898174,0,17.55363899,17.55363899,Norte,A,,,,,,,TRUE,0.2521850001,0.256388,277.306716,62.255897,67.5
2025-05-08 14:07:50,38,1684,31,87,14,44,0.01028921571,24,59.61,26.67,28.5,13.4,87,693.5811067,1408.98,0.7492526174,2.858525753,8.41047287,0,0,0,8.914516412,-5.830683,-35.2079726,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.89 0.11],0.002187961656,20.72804121,6933.155473,3.273888889,6933.155473,0,20.15452172,20.15452172,Norte,A,,,,,,,TRUE,0.1277220001,0.474981,297.330207,60.815492,70.3
2025-05-08 14:07:52,38,1856,30,87,14,44,0.01134013323,24,59.61,26.67,28.5,13.49,87,694.8338225,1447.04,0.1028913707,2.698206663,8.98026371,0,0,0,9.377421934,-5.830683,-35.2079726,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.97 0.03],0.002411435174,22.84515706,6290.64322,3.284444444,6290.64322,0,18.23374846,18.23374846,Norte,A,,,,,,,TRUE,0.09944399994,0.6587959999,260.172184,51.719855,70.3
2025-05-08 14:07:53,38,1856,30,87,12.5,44,0.01146755045,24,59.61,26.67,28.5,13.49,87,696.1571329,1447.04,0.6200401783,1.726122379,9.313164711,0,0,0,9.492048526,-5.830683,-35.2079726,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.002438529952,23.10184422,6220.747184,3.295,6220.747184,0,17.9790381,17.9790381,Norte,A,,,,,,,TRUE,0.1329260001,0.306056,321.393785,62.218434,69.2
2025-05-08 14:07:54,38,1856,30,87,12.5,44,0.01146755045,24,59.61,26.67,28.5,13.49,87,697.449151,1447.04,-0.5267201066,2.02073884,9.633803368,0,0,0,9.857534522,-5.830683,-35.2079726,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.92 0.08],0.002438529952,23.10184422,6220.747184,3.305555556,6220.747184,0,17.92722531,17.92722531,Norte,A,,,,,,,TRUE,0.163814,0.5906660001,278.598121,55.809628,69.2
2025-05-08 14:07:57,42,1497,30,87,12.5,44,0.009249419737,24,59.61,26.67,28.5,13.49,87,698.7459626,1402.92,0.5745765567,0.9984052777,11.97996521,0,0,0,12.03521989,-5.830683,-35.2079726,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.9 0.1],0.001966853091,16.8587273,8524.411709,3.317222222,8524.411709,0,24.49543595,24.49543595,Norte,A,Multas ou sinistros próximos detectados no caminho.,1.85,656.23,656.23,17.9,85.9,TRUE,0.3820919999,1.024332,287.846183,58.49655,68.1
2025-05-08 14:07:59,42,1497,23,87,12.5,44,0.009249419737,16,59.61,26.67,28.5,13.52,87,701.8629315,1006.525,0.3640081584,1.347757339,10.44556808,0,0,0,10.53844601,-5.8308958,-35.2076153,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.84 0.16],0.001966853091,16.8587273,8524.411709,3.328888889,8524.411709,0,24.42524845,24.42524845,Norte,A,,,,,,,TRUE,0.09796199993,0.4090179998,259.534665,59.485364,70.3
2025-05-08 14:08:00,42,1497,23,87,0.5,44,0.002980368582,16,59.61,26.67,28.5,13.52,87,703.1850526,1006.525,-0.1196411327,1.299900889,9.880562782,0,0,0,9.966422488,-5.8308958,-35.2076153,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.6 0.4],0.0006337637739,5.432256573,26455.07082,3.340555556,26455.07082,0,75.58591663,75.58591663,Norte,A,,,,,,,TRUE,0.09546300021,0.44587,304.30892,69.653423,68.6
2025-05-08 14:08:01,42,1497,23,87,0.5,44,0.002980368582,16,59.61,26.67,28.5,13.52,87,704.5057015,1006.525,0.2775674164,0.9098708034,10.74467087,0,0,0,10.78669832,-5.8308958,-35.2076153,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.56 0.44],0.0006337637739,5.432256573,26455.07082,3.352222222,26455.07082,0,75.37057214,75.37057214,Norte,A,,,,,,,TRUE,0.1630740001,0.8328880001,301.379998,59.46829,68.6
2025-05-08 14:08:03,37,1325,20,87,0.5,44,0.002637934783,16,59.61,26.67,28.5,13.52,87,705.7327054,833.625,0.2344966233,1.18743825,9.42323494,0,0,0,9.50065024,-5.8308958,-35.2076153,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Rodovia,[0.07 0.93],0.0005609465601,5.457854056,26330.99583,3.3625,26330.99583,0,74.80396542,74.80396542,Norte,A,,,,,,,TRUE,0.164389,0.7613319999,320.580102,70.265368,67.5
2025-05-08 14:08:04,37,1325,20,87,0.5,44,0.002637934783,18,59.61,26.67,28.5,13.54,87,707.0188212,890.625,-0.09092725813,1.527518153,8.968298912,0,0,0,9.097909917,-5.8308958,-35.2076153,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Rodovia,[0.26 0.74],0.0005609465601,5.457854056,26330.99583,3.372777778,26330.99583,0,74.59205617,74.59205617,Norte,A,,,,,,,TRUE,0.09168499992,1.389683,264.152493,65.049116,67
2025-05-08 14:08:05,37,1325,20,87,16.5,44,0.006003575714,18,59.61,26.67,28.5,13.54,87,708.3197446,890.625,0.5003990531,2.19780755,9.854242325,0,0,0,10.10875111,-5.8310571,-35.207141,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Rodovia,[0.31 0.69],0.001276636999,12.42132302,11569.67998,3.383055556,11569.67998,0,32.68271182,32.68271182,Norte,A,,,,,,,FALSE,0.173333,0.2575370002,281.040526,63.38721,70.3
2025-05-08 14:08:09,37,1325,20,87,16.5,44,0.006003575714,18,59.61,26.67,28.5,13.54,87,709.7319279,890.625,0.6152545214,1.934298038,9.686445236,0,0,0,9.896831227,-5.8310571,-35.207141,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Rodovia,[0.3 0.7],0.001276636999,12.42132302,11569.67998,3.393333333,11569.67998,0,32.59064784,32.59064784,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.46,657.45,657.45,20.1,82.2,FALSE,0.164,0.6132029998,306.688657,71.373069,69.2
2025-05-08 14:08:10,33,1710,28,87,16.5,44,0.007748010922,18,59.61,26.67,28.5,13.54,87,713.4678614,1070.55,1.189831018,2.286342144,10.42403316,0,0,0,10.73794793,-5.8310571,-35.207141,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.92 0.08],0.001647584353,17.97363311,7995.64181,3.4025,7995.64181,0,22.45966801,22.45966801,Norte,A,,,,,,,FALSE,0.2259819998,0.3433699999,284.01741,66.434299,68.1
2025-05-08 14:08:12,33,1710,28,87,16.5,44,0.007748010922,21,59.61,26.67,28.5,13.59,87,714.7198465,1162.05,0.08374879509,2.389233351,8.341080666,0,0,0,8.676927828,-5.8310571,-35.207141,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.99 0.01],0.001647584353,17.97363311,7995.64181,3.411666667,7995.64181,0,22.39675577,22.39675577,Norte,A,,,,,,,FALSE,0.1629450001,0.4619260001,318.442716,74.059233,69.7
2025-05-08 14:08:13,33,1710,28,87,15,44,0.009039346075,21,59.61,26.67,28.5,13.59,87,715.9764824,1162.05,-0.2751746178,1.460519075,9.957133293,0,0,0,10.06743962,-5.8310571,-35.207141,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.9 0.1],0.001922181745,20.96923863,6853.407266,3.420833333,6853.407266,0,19.14359571,19.14359571,Norte,A,,,,,,,FALSE,0.170259,0.4262950001,270.258374,60.611658,69.2
2025-05-08 14:08:14,33,1710,28,87,15,44,0.009039346075,21,59.61,26.67,28.5,13.59,87,717.2732966,1162.05,-0.385543555,2.260020971,10.25623608,0,0,0,10.50936331,-5.8312061,-35.206718,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.001922181745,20.96923863,6853.407266,3.43,6853.407266,0,19.09027094,19.09027094,Norte,A,,,,,,,FALSE,0.1072599998,0.4391480002,299.868722,56.453071,70.3
2025-05-08 14:08:15,31,1565,27,87,15,44,0.008272851817,21,59.61,26.67,28.5,13.59,87,718.5962822,1062.85,0.371186614,2.111665964,8.695218086,0,0,0,8.955653534,-5.8312061,-35.206718,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.94 0.06],0.001759189726,20.4292837,7034.545825,3.438611111,7034.545825,0,19.54040507,19.54040507,Norte,A,,,,,,,FALSE,0.1662770001,0.6538139999,266.426323,54.412463,69.7
2025-05-08 14:08:19,31,1565,27,87,15,44,0.008272851817,22,59.61,26.67,28.5,13.55,87,719.8356788,1091.85,-0.2105683982,1.879263043,8.848658562,0,0,0,9.048465449,-5.8312061,-35.206718,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.92 0.08],0.001759189726,20.4292837,7034.545825,3.447222222,7034.545825,0,19.48627652,19.48627652,Norte,A,Não há sinistros ou multas próximos no caminho.,1.88,656.64,656.64,18,87.2,FALSE,0.1145000001,0.381222,303.010996,54.143426,69.2
2025-05-08 14:08:20,31,1565,27,87,-3,44,0.007950532915,22,59.61,26.67,28.5,13.55,87,722.9706142,1091.85,-0.2826521695,1.252044439,9.62901783,0,0,0,9.714190234,-5.8312061,-35.206718,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.9 0.1],0.001690649867,19.63333758,7319.730116,3.455833333,7319.730116,0,20.22024894,20.22024894,Norte,A,,,,,,,FALSE,0.09633399986,0.4481840001,280.149712,54.960036,68.6
2025-05-08 14:08:21,31,1565,27,87,-3,44,0.007950532915,22,59.61,26.67,28.5,13.55,87,724.2758334,1091.85,0.2751746178,1.601695657,10.07438183,0,0,0,10.20462245,-5.8312061,-35.206718,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.89 0.11],0.001690649867,19.63333758,7319.730116,3.464444444,7319.730116,0,20.16454577,20.16454577,Norte,A,,,,,,,FALSE,0.258907,0.889184,281.575469,55.31087,67.5
2025-05-08 14:08:22,25,1066,9,87,-3,44,0.005415506765,22,59.61,26.67,28.5,13.55,87,725.585376,555.22,0.5530411601,0.5434698462,7.608577728,0,0,0,7.647984639,-5.8313394,-35.2063777,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.96 0.04],0.001151586427,16.58283128,8666.236179,3.471388889,8666.236179,0,23.80834115,23.80834115,Norte,A,,,,,,,FALSE,0.1700739999,0.3193509999,259.225185,50.185765,69.7
2025-05-08 14:08:24,25,1066,9,87,-3,44,0.005415506765,13,59.61,26.67,28.5,13.56,87,726.8327863,402.22,-0.06939185411,1.01036942,9.832706451,0,0,0,9.884724465,-5.8313394,-35.2063777,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.99 0.01],0.001151586427,16.58283128,8666.236179,3.478333333,8666.236179,0,23.74311282,23.74311282,Norte,A,,,,,,,FALSE,0.164666,0.5762769999,292.747491,65.674781,69.2
2025-05-08 14:08:25,25,1066,9,87,-3,44,0.00226865824,13,59.61,26.67,28.5,13.56,87,728.2454054,402.22,-0.2970091105,1.726122379,9.363413811,0,0,0,9.525819181,-5.8313394,-35.2063777,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0004824213409,6.946861751,20687.14443,3.485277778,20687.14443,0,56.52225253,56.52225253,Norte,A,,,,,,,FALSE,0.2065919998,0.239148,274.456553,54.834537,69.7
2025-05-08 14:08:26,25,1066,9,87,-3,44,0.00226865824,13,59.61,26.67,28.5,13.56,87,729.5556648,402.22,-0.4740779996,1.924726725,10.32084274,0,0,0,10.50947752,-5.8313394,-35.2063777,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.99 0.01],0.0004824213409,6.946861751,20687.14443,3.492222222,20687.14443,0,56.36824095,56.36824095,Norte,A,,,,,,,FALSE,0.273092,0.3608330001,315.104813,63.414044,67.5
2025-05-08 14:08:30,13,1101,13,87,-3,44,0.002343145142,13,59.61,26.67,28.5,13.56,87,730.7739124,312.13,-0.1076770201,1.663909078,9.459127426,0,0,0,9.604961188,-5.8313394,-35.2063777,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.0004982606907,13.79797732,10415.34777,3.495833333,10415.34777,0,28.30257547,28.30257547,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.49,657.55,657.55,21.1,82.5,FALSE,0.168667,0.5729249999,293.811545,67.560926,70.3
2025-05-08 14:08:31,13,1101,13,88,-3,44,0.002343145142,15,59.61,26.67,28.5,13.56,88,734.5758231,338.13,-0.5003990531,0.9768698215,10.57478046,0,0,0,10.63158764,-5.8314381,-35.2060909,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.89 0.11],0.0004982606907,13.79797732,10415.34777,3.499444444,10415.34777,0,28.22587473,28.22587473,Norte,A,,,,,,,FALSE,0.1683519999,0.5868329999,311.1208,69.840442,70.3
2025-05-08 14:08:33,13,1101,13,88,-4,45,0.004068778475,15,59.61,26.67,28.5,13.56,88,735.8358552,338.13,-0.2898306549,2.183450699,8.867800713,0,0,0,9.137250584,-5.8314381,-35.2060909,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.89 0.11],0.0008652098995,23.95963959,5998.033979,3.503055556,5998.033979,0,16.21090265,16.21090265,Norte,A,,,,,,,FALSE,0.50448,0.469869,271.462705,64.849152,68.1
2025-05-08 14:08:34,13,1101,13,88,-4,45,0.004068778475,15,59.61,26.67,28.5,13.56,88,737.0840783,338.13,-0.7923234105,1.53230381,9.906884193,0,0,0,10.05594778,-5.8314381,-35.2060909,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.86 0.14],0.0008652098995,23.95963959,5998.033979,3.506666667,5998.033979,0,16.16720749,16.16720749,Norte,A,,,,,,,FALSE,0.1948880001,0.3479250001,305.757603,65.320819,67.5
2025-05-08 14:08:35,8,856,20,88,-4,45,0.003163373637,15,59.61,26.67,28.5,13.56,88,738.4064157,329.84,-0.7444669604,1.587338686,9.152546883,0,0,0,9.318958611,-5.8314381,-35.2060909,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.97 0.03],0.0006726790863,30.27053467,4747.545227,3.508888889,4747.545227,0,12.76221835,12.76221835,Norte,A,,,,,,,FALSE,0.2792040002,0.86674,294.470859,62.278897,68.6
2025-05-08 14:08:37,8,856,20,88,-4,45,0.004393574496,19,59.61,26.67,28.5,13.48,88,739.713855,385.84,-0.6032904387,1.750050664,10.33041382,0,0,0,10.49495528,-5.8314381,-35.2060909,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0009342765087,42.04240926,3418.232563,3.511111111,3418.232563,0,9.164162368,9.164162368,Norte,A,,,,,,,FALSE,0.2360180001,0.2115,274.995089,62.337489,71.4
